[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[0,495s][info][class,load] io.quarkus.runtime.configuration.PathConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,496s][info][class,load] io.quarkus.runtime.configuration.DurationConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,496s][info][class,load] java.time.DateTimeException source: jrt:/java.base
[0,496s][info][class,load] java.time.format.DateTimeParseException source: jrt:/java.base
[0,496s][info][class,load] java.util.regex.Pattern$Ques source: shared objects file
[0,497s][info][class,load] io.quarkus.runtime.configuration.MemorySizeConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,497s][info][class,load] java.math.BigInteger source: shared objects file
[0,498s][info][class,load] io.quarkus.runtime.configuration.LocaleConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,499s][info][class,load] io.quarkus.runtime.logging.LevelConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,500s][info][class,load] sun.reflect.generics.repository.AbstractRepository source: jrt:/java.base
[0,500s][info][class,load] sun.reflect.generics.repository.GenericDeclRepository source: jrt:/java.base
[0,500s][info][class,load] sun.reflect.generics.repository.ClassRepository source: jrt:/java.base
[0,500s][info][class,load] sun.reflect.generics.tree.FormalTypeParameter source: jrt:/java.base
[0,500s][info][class,load] sun.reflect.generics.tree.Signature source: jrt:/java.base
[0,500s][info][class,load] sun.reflect.generics.tree.ClassSignature source: jrt:/java.base
[0,501s][info][class,load] java.net.SocketAddress source: jrt:/java.base
[0,501s][info][class,load] java.net.InetSocketAddress source: jrt:/java.base
[0,501s][info][class,load] java.lang.reflect.ParameterizedType source: jrt:/java.base
[0,501s][info][class,load] sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl source: jrt:/java.base
[0,502s][info][class,load] java.lang.reflect.TypeVariable source: jrt:/java.base
[0,502s][info][class,load] sun.reflect.generics.reflectiveObjects.LazyReflectiveObjectGenerator source: jrt:/java.base
[0,502s][info][class,load] sun.reflect.generics.reflectiveObjects.TypeVariableImpl source: jrt:/java.base
[0,503s][info][class,load] io.smallrye.config.SmallRyeConfigBuilder$ConverterWithPriority source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,505s][info][class,load] org.wildfly.common.net.CidrAddress source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[0,506s][info][class,load] java.time.temporal.TemporalAmount source: shared objects file
[0,506s][info][class,load] java.time.Duration source: shared objects file
[0,506s][info][class,load] io.quarkus.runtime.configuration.MemorySize source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,508s][info][class,load] io.smallrye.config.ConfigValueConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,508s][info][class,load] io.smallrye.config.Converters$OptionalConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,509s][info][class,load] io.quarkus.runtime.configuration.ConfigUtils$$Lambda$44/0x0000000800bc2f68 source: io.quarkus.runtime.configuration.ConfigUtils
[0,510s][info][class,load] io.quarkus.runtime.configuration.TrimmedStringConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,510s][info][class,load] io.quarkus.runtime.logging.InheritableLevel source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,511s][info][class,load] io.smallrye.config.SmallRyeConfig$$Lambda$45/0x0000000800bc35d8 source: io.smallrye.config.SmallRyeConfig
[0,512s][info][class,load] io.smallrye.config.ImplicitConverters source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,513s][info][class,load] io.quarkus.runtime.logging.InheritableLevel$Inherited source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,513s][info][class,load] io.quarkus.runtime.logging.InheritableLevel$ActualLevel source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,514s][info][class,load] io.smallrye.config.ImplicitConverters$StaticMethodConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,515s][info][class,load] io.quarkus.runtime.configuration.HyphenateEnumConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,517s][info][class,load] io.vertx.core.http.CookieSameSite source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[0,519s][info][class,load] io.quarkus.runtime.util.StringUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,520s][info][class,load] io.quarkus.runtime.util.StringUtil$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,521s][info][class,load] io.quarkus.runtime.util.StringUtil$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,521s][info][class,load] org.jboss.logmanager.handlers.AsyncHandler$OverflowAction source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[0,522s][info][class,load] java.io.FilenameFilter source: jrt:/java.base
[0,522s][info][class,load] java.io.FileFilter source: jrt:/java.base
[0,523s][info][class,load] java.lang.Class$$Lambda$46/0x0000000800b652c0 source: java.lang.Class
[0,523s][info][class,load] java.util.stream.ReferencePipeline$StatelessOp source: shared objects file
[0,523s][info][class,load] java.util.stream.ReferencePipeline$3 source: shared objects file
[0,523s][info][class,load] java.util.stream.StreamShape source: shared objects file
[0,523s][info][class,load] java.util.stream.Collectors source: shared objects file
[0,523s][info][class,load] java.util.stream.Collector$Characteristics source: shared objects file
[0,523s][info][class,load] java.util.EnumSet source: shared objects file
[0,523s][info][class,load] java.util.RegularEnumSet source: shared objects file
[0,523s][info][class,load] java.util.stream.Collector source: shared objects file
[0,523s][info][class,load] java.util.stream.Collectors$CollectorImpl source: shared objects file
[0,524s][info][class,load] java.util.stream.Collectors$$Lambda$47/0x0000000800b658f0 source: java.util.stream.Collectors
[0,525s][info][class,load] java.util.stream.Collectors$$Lambda$48/0x0000000800b65b18 source: java.util.stream.Collectors
[0,525s][info][class,load] java.util.function.BinaryOperator source: shared objects file
[0,526s][info][class,load] java.util.stream.Collectors$$Lambda$49/0x0000000800b65d48 source: java.util.stream.Collectors
[0,526s][info][class,load] java.util.stream.Collectors$$Lambda$50/0x0000000800b65f90 source: java.util.stream.Collectors
[0,527s][info][class,load] java.util.stream.ReduceOps source: shared objects file
[0,527s][info][class,load] java.util.stream.TerminalOp source: shared objects file
[0,527s][info][class,load] java.util.stream.ReduceOps$ReduceOp source: shared objects file
[0,527s][info][class,load] java.util.stream.ReduceOps$3 source: shared objects file
[0,527s][info][class,load] java.util.stream.ReduceOps$Box source: shared objects file
[0,527s][info][class,load] java.util.stream.Sink source: shared objects file
[0,527s][info][class,load] java.util.stream.TerminalSink source: shared objects file
[0,527s][info][class,load] java.util.stream.ReduceOps$AccumulatingSink source: shared objects file
[0,527s][info][class,load] java.util.stream.ReduceOps$3ReducingSink source: shared objects file
[0,527s][info][class,load] java.util.stream.Sink$ChainedReference source: shared objects file
[0,527s][info][class,load] java.util.stream.ReferencePipeline$3$1 source: shared objects file
[0,528s][info][class,load] io.smallrye.config.ImplicitConverters$ConstructorConverter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,529s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler$Facility source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[0,531s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler$SyslogType source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[0,532s][info][class,load] org.jboss.logmanager.handlers.SyslogHandler$Protocol source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[0,533s][info][class,load] io.quarkus.runtime.configuration.ConfigUtils$$Lambda$51/0x0000000800bc60f8 source: io.quarkus.runtime.configuration.ConfigUtils
[0,534s][info][class,load] io.vertx.core.http.ClientAuth source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[0,535s][info][class,load] io.quarkus.runtime.configuration.ConfigurationRuntimeConfig$BuildTimeMismatchAtRuntime source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,537s][info][class,load] io.quarkus.vertx.http.runtime.HttpConfiguration$InsecureRequests source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[0,538s][info][class,load] io.smallrye.config.SmallRyeConfigFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,538s][info][class,load] io.quarkus.runtime.configuration.QuarkusConfigFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,539s][info][class,load] org.eclipse.microprofile.config.spi.ConfigProviderResolver source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.eclipse.microprofile.config.microprofile-config-api-1.4.jar
[0,542s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,543s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,543s][info][class,load] io.smallrye.config.SmallRyeConfigFactory$Default source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.config.smallrye-config-1.10.2.jar
[0,546s][info][class,load] java.util.function.Predicate source: shared objects file
[0,547s][info][class,load] io.smallrye.config.SmallRyeConfigProviderResolver$$Lambda$52/0x0000000800bc7d78 source: io.smallrye.config.SmallRyeConfigProviderResolver
[0,548s][info][class,load] io.quarkus.runtime.ApplicationConfig source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,549s][info][class,load] io.smallrye.common.expression.Expression$Flag source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,550s][info][class,load] io.smallrye.common.expression.Expression source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,551s][info][class,load] io.smallrye.common.expression.Node source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,551s][info][class,load] io.smallrye.common.expression.LiteralNode source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,552s][info][class,load] io.smallrye.common.expression.Node$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,553s][info][class,load] io.smallrye.common.expression.CompositeNode source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,554s][info][class,load] io.smallrye.common.expression.Expression$Itr source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,555s][info][class,load] io.smallrye.common.expression.ResolveContext source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.smallrye.common.smallrye-common-expression-1.5.0.jar
[0,556s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800bb7040 source: __JVM_LookupDefineClass__
[0,556s][info][class,load] java.lang.invoke.DirectMethodHandle$Special source: jrt:/java.base
[0,557s][info][class,load] io.smallrye.config.ExpressionConfigSourceInterceptor$$Lambda$53/0x0000000800bc9748 source: io.smallrye.config.ExpressionConfigSourceInterceptor
[0,558s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800bb7440 source: __JVM_LookupDefineClass__
[0,559s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800bb6840 source: __JVM_LookupDefineClass__
[0,560s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800bb6c40 source: __JVM_LookupDefineClass__
[0,561s][info][class,load] java.lang.invoke.LambdaForm$DMH/0x0000000800bb6040 source: __JVM_LookupDefineClass__
[0,562s][info][class,load] io.smallrye.common.expression.Expression$$Lambda$54/0x0000000800bc9980 source: io.smallrye.common.expression.Expression
[0,564s][info][class,load] io.quarkus.runtime.LiveReloadConfig source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[0,569s][info][class,load] io.quarkus.runtime.LocalesBuildTimeConfig source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
