No dump file specified
 num     #instances         #bytes  class name (module)
1437:             1             24  io.quarkus.arc.runtime.LifecycleEventRunner
1438:             1             24  io.quarkus.arc.runtime.LifecycleEventRunner_Bean
1439:             1             24  io.quarkus.netty.BossEventLoopGroup_Shared_AnnotationLiteral
1440:             1             24  io.quarkus.netty.MainEventLoopGroup_Shared_AnnotationLiteral
1441:             1             24  io.quarkus.resteasy.common.runtime.ResteasyInjectorFactoryRecorder$1
1442:             1             24  io.quarkus.runner.ApplicationImpl
1443:             1             24  io.quarkus.runtime.ApplicationConfig
1444:             1             24  io.quarkus.runtime.ExecutorRecorder$2
1445:             1             24  io.quarkus.runtime.LiveReloadConfig
1446:             1             24  io.quarkus.runtime.LocalesBuildTimeConfig
1447:             1             24  io.quarkus.runtime.annotations.CommandLineArguments_Shared_AnnotationLiteral
1448:             1             24  io.quarkus.runtime.logging.CategoryConfig
1449:             1             24  io.quarkus.runtime.logging.LogBuildTimeConfig
1450:             1             24  io.quarkus.vertx.core.runtime.VertxCoreRecorder$10
1451:             1             24  io.quarkus.vertx.core.runtime.VertxCoreRecorder$VertxSupplier
1452:             1             24  io.quarkus.vertx.core.runtime.config.AddressResolverConfiguration
1453:             1             24  io.quarkus.vertx.core.runtime.config.PemKeyCertConfiguration
1454:             1             24  io.quarkus.vertx.core.runtime.config.PemTrustCertConfiguration
1455:             1             24  io.quarkus.vertx.http.runtime.BodyConfig
1456:             1             24  io.quarkus.vertx.http.runtime.CurrentVertxRequest_Bean
1457:             1             24  io.quarkus.vertx.http.runtime.CurrentVertxRequest_ClientProxy
1458:             1             24  io.quarkus.vertx.http.runtime.CurrentVertxRequest_ProducerMethod_getCurrent_6dc23d16d53ba5c34e1e7b6f54290fd7b9aebd76_Bean
1459:             1             24  io.quarkus.vertx.http.runtime.ForwardingProxyOptions
1460:             1             24  io.quarkus.vertx.http.runtime.ProxyConfig
1461:             1             24  io.quarkus.vertx.http.runtime.RouterProducer_ProducerMethod_produceRouter_47a03b0c0aa0db1a64462fa81c394956a357811a_Bean
1462:             1             24  io.quarkus.vertx.http.runtime.ServerSslConfig
1463:             1             24  io.quarkus.vertx.http.runtime.StaticResourcesRecorder$1
1464:             1             24  io.quarkus.vertx.http.runtime.VertxHttpRecorder$13
1465:             1             24  io.quarkus.vertx.http.runtime.VertxHttpRecorder$14
1466:             1             24  io.quarkus.vertx.http.runtime.VertxHttpRecorder$17
1467:             1             24  io.quarkus.vertx.http.runtime.VertxHttpRecorder$9
1468:             1             24  io.quarkus.vertx.http.runtime.filters.Filters$SimpleFilter
1469:             1             24  io.quarkus.vertx.http.runtime.security.HttpSecurityRecorder$6
1470:             1             24  io.smallrye.config.ImplicitConverters$StaticMethodConverter
1471:             1             24  io.smallrye.config.SmallRyeConfig$ConfigSources$1
1472:             1             24  io.vertx.core.Vertx_7c31d5064e6d5db248fafa10f188ca6323f3f983_Synthetic_Bean
1473:             1             24  io.vertx.core.eventbus.impl.CodecManager
1474:             1             24  io.vertx.core.http.impl.HttpUtils$1
1475:             1             24  io.vertx.core.impl.AddressResolver
1476:             1             24  io.vertx.core.impl.AddressResolver$$Lambda$156/0x0000000800cc6238
1477:             1             24  io.vertx.core.impl.AddressResolver$$Lambda$157/0x0000000800cc6460
1478:             1             24  io.vertx.core.impl.BlockedThreadChecker
1479:             1             24  io.vertx.core.impl.DeploymentManager$$Lambda$165/0x0000000800cdd9f8
1480:             1             24  io.vertx.core.metrics.MetricsOptions
1481:             1             24  io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda$155/0x0000000800cc3990
1482:             1             24  io.vertx.core.net.impl.AsyncResolveConnectHelper$$Lambda$163/0x0000000800cdc370
1483:             1             24  java.io.FileReader (java.base@15.0.1)
1484:             1             24  java.lang.Double (java.base@15.0.1)
1485:             1             24  java.lang.ProcessEnvironment$StringEnvironment (java.base@15.0.1)
1486:             1             24  java.lang.ProcessEnvironment$StringKeySet$1 (java.base@15.0.1)
1487:             1             24  java.lang.ProcessHandleImpl$$Lambda$11/0x0000000800b536a8 (java.base@15.0.1)
1488:             1             24  java.lang.invoke.MethodHandleImpl$ArrayAccessor$1 (java.base@15.0.1)
1489:             1             24  java.lang.invoke.MethodHandleImpl$BindCaller$1 (java.base@15.0.1)
1490:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@15.0.1)
1491:             1             24  java.lang.invoke.TypeConvertingMethodAdapter (java.base@15.0.1)
1492:             1             24  java.lang.invoke.VarHandles$1 (java.base@15.0.1)
1493:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@15.0.1)
1494:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@15.0.1)
1495:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management@15.0.1)
1496:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@15.0.1)
1497:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@15.0.1)
1498:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management@15.0.1)
1499:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@15.0.1)
1500:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@15.0.1)
1501:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@15.0.1)
1502:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management@15.0.1)
1503:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@15.0.1)
1504:             1             24  java.math.BigDecimal$StringBuilderHelper (java.base@15.0.1)
1505:             1             24  java.net.Inet6AddressImpl (java.base@15.0.1)
1506:             1             24  java.time.Clock$SystemClock (java.base@15.0.1)
1507:             1             24  java.util.BitSet (java.base@15.0.1)
1508:             1             24  java.util.Collections$3 (java.base@15.0.1)
1509:             1             24  java.util.Collections$EmptyMap (java.base@15.0.1)
1510:             1             24  java.util.Collections$SynchronizedSortedSet (java.base@15.0.1)
1511:             1             24  java.util.Locale$Cache (java.base@15.0.1)
1512:             1             24  java.util.OptionalDouble (java.base@15.0.1)
1513:             1             24  java.util.OptionalLong (java.base@15.0.1)
1514:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@15.0.1)
1515:             1             24  java.util.TaskQueue (java.base@15.0.1)
1516:             1             24  java.util.Timer (java.base@15.0.1)
1517:             1             24  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@15.0.1)
1518:             1             24  java.util.concurrent.Executors$DefaultThreadFactory (java.base@15.0.1)
1519:             1             24  java.util.concurrent.Executors$RunnableAdapter (java.base@15.0.1)
1520:             1             24  java.util.concurrent.LinkedTransferQueue (java.base@15.0.1)
1521:             1             24  java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater$1 (java.base@15.0.1)
1522:             1             24  java.util.logging.LogManager$LoggerContext (java.logging@15.0.1)
1523:             1             24  java.util.regex.Pattern$Prolog (java.base@15.0.1)
1524:             1             24  java.util.stream.Collectors$$Lambda$47/0x0000000800b658f0 (java.base@15.0.1)
1525:             1             24  java.util.stream.FindOps$FindSink$OfRef (java.base@15.0.1)
1526:             1             24  javax.enterprise.context.control.ActivateRequestContext_Shared_AnnotationLiteral
1527:             1             24  javax.enterprise.event.ImmutableNotificationOptions
1528:             1             24  javax.enterprise.inject.Any$Literal
1529:             1             24  javax.enterprise.inject.Default$Literal
1530:             1             24  jdk.internal.jimage.ImageReader (java.base@15.0.1)
1531:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@15.0.1)
1532:             1             24  jdk.internal.module.ModuleHashes (java.base@15.0.1)
1533:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@15.0.1)
1534:             1             24  jdk.internal.reflect.Label$PatchInfo (java.base@15.0.1)
1535:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr@15.0.1)
1536:             1             24  org.acme.GreetingResource_Bean
1537:             1             24  org.jboss.logmanager.LogContext
1538:             1             24  org.jboss.logmanager.handlers.ConsoleHandler$1
1539:             1             24  org.jboss.logmanager.handlers.UncloseableWriter
1540:             1             24  org.jboss.resteasy.core.AcceptHeaderByFileSuffixFilter
1541:             1             24  org.jboss.resteasy.core.registry.MatchCache
1542:             1             24  org.jboss.resteasy.core.registry.RootClassNode
1543:             1             24  org.jboss.resteasy.core.registry.SegmentNode$Match
1544:             1             24  org.jboss.threads.EnhancedQueueExecutor$TaskNode
1545:             1             24  org.jboss.threads.EnhancedQueueExecutor$ThreadBody
1546:             1             24  org.jboss.threads.JBossThreadFactory$ThreadCreateAction
1547:             1             24  org.jboss.threads.Waiter
1548:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1549:             1             24  org.wildfly.common.format.Printf
1550:             1             24  sun.management.RuntimeImpl (java.management@15.0.1)
1551:             1             24  sun.management.VMManagementImpl (java.management@15.0.1)
1552:             1             24  sun.net.sdp.SdpProvider (java.base@15.0.1)
1553:             1             24  sun.nio.ch.NativeThreadSet (java.base@15.0.1)
1554:             1             24  sun.nio.ch.Util$BufferCache (java.base@15.0.1)
1555:             1             24  sun.nio.cs.ISO_8859_1 (java.base@15.0.1)
1556:             1             24  sun.nio.cs.StandardCharsets (java.base@15.0.1)
1557:             1             24  sun.nio.cs.US_ASCII (java.base@15.0.1)
