No dump file specified
 num     #instances         #bytes  class name (module)
1474:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@15.0.1)
1475:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management@15.0.1)
1476:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@15.0.1)
1477:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@15.0.1)
1478:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@15.0.1)
1479:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management@15.0.1)
1480:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@15.0.1)
1481:             1             24  java.net.Inet6AddressImpl (java.base@15.0.1)
1482:             1             24  java.net.Proxy (java.base@15.0.1)
1483:             1             24  java.net.SocketPermissionCollection (java.base@15.0.1)
1484:             1             24  java.security.Policy$PolicyInfo (java.base@15.0.1)
1485:             1             24  java.security.Policy$UnsupportedEmptyCollection (java.base@15.0.1)
1486:             1             24  java.security.ProtectionDomain$JavaSecurityAccessImpl$1 (java.base@15.0.1)
1487:             1             24  java.time.format.DateTimePrintContext (java.base@15.0.1)
1488:             1             24  java.time.format.DecimalStyle (java.base@15.0.1)
1489:             1             24  java.time.temporal.IsoFields$Field$1 (java.base@15.0.1)
1490:             1             24  java.time.temporal.IsoFields$Field$2 (java.base@15.0.1)
1491:             1             24  java.time.temporal.IsoFields$Field$3 (java.base@15.0.1)
1492:             1             24  java.time.temporal.IsoFields$Field$4 (java.base@15.0.1)
1493:             1             24  java.time.zone.TzdbZoneRulesProvider (java.base@15.0.1)
1494:             1             24  java.util.Collections$3 (java.base@15.0.1)
1495:             1             24  java.util.Collections$EmptyMap (java.base@15.0.1)
1496:             1             24  java.util.Collections$SynchronizedCollection (java.base@15.0.1)
1497:             1             24  java.util.Comparators$NaturalOrderComparator (java.base@15.0.1)
1498:             1             24  java.util.Locale$Cache (java.base@15.0.1)
1499:             1             24  java.util.OptionalInt (java.base@15.0.1)
1500:             1             24  java.util.PropertyPermissionCollection (java.base@15.0.1)
1501:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@15.0.1)
1502:             1             24  java.util.concurrent.Executors$RunnableAdapter (java.base@15.0.1)
1503:             1             24  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl$1 (java.base@15.0.1)
1504:             1             24  java.util.concurrent.atomic.AtomicReferenceFieldUpdater$AtomicReferenceFieldUpdaterImpl$1 (java.base@15.0.1)
1505:             1             24  java.util.jar.Manifest (java.base@15.0.1)
1506:             1             24  java.util.logging.LogManager$LoggerContext (java.logging@15.0.1)
1507:             1             24  java.util.zip.ZipFile$Source$Key (java.base@15.0.1)
1508:             1             24  jdk.internal.jimage.ImageReader (java.base@15.0.1)
1509:             1             24  jdk.internal.logger.BootstrapLogger$RedirectedLoggers (java.base@15.0.1)
1510:             1             24  jdk.internal.module.ModuleHashes (java.base@15.0.1)
1511:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@15.0.1)
1512:             1             24  jdk.internal.reflect.Label$PatchInfo (java.base@15.0.1)
1513:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr@15.0.1)
1514:             1             24  jdk.nio.zipfs.ZipCoder$UTF8 (jdk.zipfs@15.0.1)
1515:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
1516:             1             24  org.slf4j.impl.StaticLoggerBinder
1517:             1             24  org.yaml.snakeyaml.external.com.google.gdata.util.common.base.PercentEscaper
1518:             1             24  sun.management.RuntimeImpl (java.management@15.0.1)
1519:             1             24  sun.management.VMManagementImpl (java.management@15.0.1)
1520:             1             24  sun.net.sdp.SdpProvider (java.base@15.0.1)
1521:             1             24  sun.net.www.protocol.http.Handler (java.base@15.0.1)
1522:             1             24  sun.nio.ch.Util$BufferCache (java.base@15.0.1)
1523:             1             24  sun.nio.cs.ISO_8859_1 (java.base@15.0.1)
1524:             1             24  sun.nio.cs.StandardCharsets (java.base@15.0.1)
1525:             1             24  sun.nio.cs.US_ASCII (java.base@15.0.1)
1526:             1             24  sun.nio.cs.UTF_16 (java.base@15.0.1)
1527:             1             24  sun.nio.cs.UTF_16BE (java.base@15.0.1)
1528:             1             24  sun.nio.cs.UTF_16LE (java.base@15.0.1)
1529:             1             24  sun.nio.cs.UTF_8 (java.base@15.0.1)
1530:             1             24  sun.nio.fs.NativeBuffer$Deallocator (java.base@15.0.1)
1531:             1             24  sun.util.cldr.CLDRCalendarDataProviderImpl (java.base@15.0.1)
1532:             1             24  sun.util.locale.BaseLocale$Cache (java.base@15.0.1)
1533:             1             24  sun.util.locale.provider.CalendarProviderImpl (java.base@15.0.1)
1534:             1             24  sun.util.locale.provider.DateFormatSymbolsProviderImpl (java.base@15.0.1)
1535:             1             24  sun.util.locale.provider.DecimalFormatSymbolsProviderImpl (java.base@15.0.1)
1536:             1             24  sun.util.locale.provider.LocaleServiceProviderPool (java.base@15.0.1)
1537:             1             24  sun.util.locale.provider.NumberFormatProviderImpl (java.base@15.0.1)
1538:             1             16  [Lch.qos.logback.core.filter.Filter;
1539:             1             16  [Lio.micronaut.discovery.DiscoveryClient;
1540:             1             16  [Lio.netty.util.AsciiString;
1541:             1             16  [Ljava.lang.Throwable; (java.base@15.0.1)
1542:             1             16  [Ljava.lang.constant.ClassDesc; (java.base@15.0.1)
1543:             1             16  [Ljava.lang.reflect.AnnotatedElement; (java.base@15.0.1)
1544:             1             16  [Ljava.net.NetworkInterface; (java.base@15.0.1)
1545:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@15.0.1)
1546:             1             16  [Ljava.security.cert.X509Certificate; (java.base@15.0.1)
1547:             1             16  [Ljava.text.FieldPosition; (java.base@15.0.1)
1548:             1             16  [Ljava.time.zone.ZoneOffsetTransitionRule; (java.base@15.0.1)
1549:             1             16  [Ljava.util.logging.Handler; (java.logging@15.0.1)
1550:             1             16  [Ljava.util.regex.IntHashSet; (java.base@15.0.1)
1551:             1             16  [Ljavax.management.ObjectName$Property; (java.management@15.0.1)
1552:             1             16  [Ljavax.security.cert.X509Certificate; (java.base@15.0.1)
1553:             1             16  ch.qos.logback.classic.pattern.EnsureExceptionHandling
1554:             1             16  ch.qos.logback.classic.pattern.TargetLengthBasedClassNameAbbreviator
1555:             1             16  ch.qos.logback.classic.selector.DefaultContextSelector
1556:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$1
1557:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$2
1558:             1             16  ch.qos.logback.core.joran.spi.DefaultNestedComponentRegistry
1559:             1             16  ch.qos.logback.core.joran.util.ConfigurationWatchListUtil
1560:             1             16  ch.qos.logback.core.spi.AppenderAttachableImpl
1561:             1             16  ch.qos.logback.core.spi.FilterAttachableImpl
1562:             1             16  com.example.HelloController
1563:             1             16  com.example.HelloController$Hello
1564:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl (jdk.management@15.0.1)
1565:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$375/0x0000000800e408c0 (jdk.management@15.0.1)
1566:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDDatatypeValidator (java.xml@15.0.1)
1567:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.IDREFDatatypeValidator (java.xml@15.0.1)
1568:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NMTOKENDatatypeValidator (java.xml@15.0.1)
1569:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.NOTATIONDatatypeValidator (java.xml@15.0.1)
1570:             1             16  com.sun.org.apache.xerces.internal.impl.dv.dtd.StringDatatypeValidator (java.xml@15.0.1)
1571:             1             16  com.sun.proxy.$Proxy10
1572:             1             16  com.sun.proxy.$Proxy11
1573:             1             16  com.sun.proxy.$Proxy14
1574:             1             16  com.sun.proxy.$Proxy15
1575:             1             16  com.sun.proxy.$Proxy20
1576:             1             16  com.sun.proxy.$Proxy7
1577:             1             16  io.micronaut.buffer.netty.NettyByteBufferFactory$$Lambda$388/0x0000000800e37ce8
1578:             1             16  io.micronaut.buffer.netty.NettyByteBufferFactory$$Lambda$389/0x0000000800e589a8
1579:             1             16  io.micronaut.context.AbstractExecutableMethod$ReturnTypeImpl
1580:             1             16  io.micronaut.context.AbstractParametrizedBeanDefinition$$Lambda$316/0x0000000800e08b48
1581:             1             16  io.micronaut.context.AbstractParametrizedBeanDefinition$$Lambda$318/0x0000000800e08d98
1582:             1             16  io.micronaut.context.AnnotationProcessorListener
1583:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$153/0x0000000800c28d18
1584:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$154/0x0000000800c28f68
1585:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$158/0x0000000800c777c8
1586:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$159/0x0000000800c77a18
1587:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$160/0x0000000800c77c58
1588:             1             16  io.micronaut.context.DefaultBeanContext$$Lambda$197/0x0000000800d96cc0
